run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
55,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9840,7808.0,1.0,7808.0,7808.0,59.0,12118.0,605.0,605.0,0.0,1.0,1.0
56,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9981,6881.0,1.0,6881.0,6881.0,60.0,12060.0,375.0,375.0,0.0,1.0,1.0
57,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9876,6586.0,1.0,6586.0,6586.0,69.0,12954.0,324.0,324.0,0.0,1.0,1.0
58,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9911,6497.0,1.0,6497.0,6497.0,68.0,12374.0,176.0,176.0,0.0,1.0,1.0
59,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9925,7263.0,1.0,7242.5,7217.0,59.0,11872.0,200.0,200.0,20.5,1.0,1.0
60,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9991,6873.0,1.0,6873.0,6830.0,58.0,11063.0,178.0,178.0,0.0,1.0,1.0
61,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9967,6660.0,1.0,6660.0,6660.0,67.0,13151.0,208.0,208.0,0.0,1.0,1.0
62,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9889,7402.0,1.0,7429.0,7402.0,63.0,12698.0,264.0,261.0,27.0,1.0,1.0
63,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9922,7395.0,1.0,7395.0,7395.0,63.0,13120.0,287.0,287.0,0.0,1.0,1.0
64,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9872,7179.0,1.0,7179.0,7179.0,66.0,13494.0,327.0,327.0,0.0,1.0,1.0
65,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,7158.0,1.0,7158.0,7158.0,57.0,11471.0,307.0,307.0,0.0,1.0,1.0
66,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9873,7456.0,1.0,7456.0,7456.0,54.0,11187.0,210.0,210.0,0.0,1.0,1.0
67,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9871,6810.0,1.0,6838.0,6810.0,59.0,12117.0,264.0,264.0,28.0,1.0,1.0
68,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9871,6158.0,1.0,6158.0,6158.0,71.0,13729.0,228.0,228.0,0.0,1.0,1.0
69,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9941,6475.0,1.0,6475.0,6475.0,67.0,12344.0,267.0,267.0,0.0,1.0,1.0
70,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9941,6947.0,1.0,6947.0,6947.0,58.0,11098.0,240.0,240.0,0.0,1.0,1.0
71,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9942,6477.0,1.0,6477.0,6477.0,46.0,8884.0,168.0,168.0,0.0,1.0,1.0
72,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9831,6744.0,1.0,6744.0,6744.0,59.0,11549.0,250.0,250.0,0.0,1.0,1.0
73,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9947,6186.0,1.0,6186.0,6186.0,67.0,11960.0,274.0,274.0,0.0,1.0,1.0
74,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9881,6035.0,1.0,6035.0,6035.0,60.0,10545.0,263.0,263.0,0.0,1.0,1.0
75,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9901,6508.0,1.0,6508.0,6508.0,64.0,12236.0,375.0,375.0,0.0,1.0,1.0
76,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,5807.0,1.0,5807.0,5807.0,64.0,11960.0,73.0,73.0,0.0,1.0,1.0
77,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9891,7651.0,1.0,7652.5,7651.0,65.0,14537.0,441.0,441.0,1.5,1.0,1.0
78,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9981,6599.0,1.0,6599.0,6599.0,59.0,11520.0,309.0,309.0,0.0,1.0,1.0
79,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9861,7951.0,1.0,7951.0,7951.0,57.0,12097.0,368.0,368.0,0.0,1.0,1.0
80,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9896,6532.0,1.0,6532.0,6532.0,64.0,11858.0,435.0,435.0,0.0,1.0,1.0
81,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9966,8138.0,1.0,8122.5,8138.0,60.0,13552.0,236.0,236.0,15.5,1.0,1.0
82,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9861,6743.0,1.0,6743.0,6743.0,62.0,12220.0,330.0,330.0,0.0,1.0,1.0
83,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9811,8308.0,1.0,8308.0,8308.0,47.0,11752.0,564.0,564.0,0.0,1.0,1.0
84,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9991,6430.0,1.0,6430.0,6430.0,58.0,10655.0,282.0,282.0,0.0,1.0,1.0
85,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9991,6799.0,1.0,6799.0,6799.0,61.0,11548.0,256.0,256.0,0.0,1.0,1.0
86,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9861,6107.0,1.0,6107.0,6107.0,64.0,11228.0,140.0,140.0,0.0,1.0,1.0
87,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9906,6096.0,1.0,6086.5,6096.0,60.0,10307.0,292.0,292.0,9.5,1.0,1.0
88,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9971,6828.0,1.0,6828.0,6828.0,46.0,11727.0,322.0,322.0,0.0,1.0,1.0
89,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9888,6532.0,1.0,6574.0,6532.0,59.0,9654.0,302.0,302.0,42.0,1.0,1.0
90,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9876,6290.0,1.0,6290.0,6290.0,54.0,9643.0,281.0,281.0,0.0,1.0,1.0
91,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,6425.0,1.0,6425.0,6425.0,68.0,13410.0,274.0,274.0,0.0,1.0,1.0
92,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,6767.0,1.0,6767.0,6767.0,64.0,12367.0,299.0,299.0,0.0,1.0,1.0
93,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9911,7530.0,1.0,7530.0,7530.0,50.0,13400.0,161.0,161.0,0.0,1.0,1.0
94,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9871,7029.0,1.0,7046.5,7029.0,55.0,11267.0,311.0,300.0,17.5,1.0,1.0
95,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9904,6672.0,1.0,6672.0,6672.0,58.0,10935.0,394.0,394.0,0.0,1.0,1.0
96,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9973,6949.0,1.0,6949.0,6852.0,62.0,12587.0,201.0,201.0,0.0,1.0,1.0
97,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9921,6268.0,1.0,6268.0,6268.0,60.0,11214.0,163.0,163.0,0.0,1.0,1.0
98,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9911,7910.0,1.0,7910.0,7910.0,52.0,11224.0,397.0,397.0,0.0,1.0,1.0
99,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9841,6201.0,1.0,6170.5,6201.0,57.0,10486.0,236.0,236.0,30.5,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9936,6910.0,1.0,6853.0,6887.0,36.0,6010.0,354.0,351.0,57.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9891,6898.0,1.0,6898.0,6898.0,60.0,8776.0,107.0,107.0,0.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9889,6550.0,1.0,6509.5,6550.0,62.0,8855.0,152.0,152.0,40.5,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9982,6432.0,1.0,6435.0,6432.0,62.0,8346.0,283.0,283.0,3.0,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9998,6032.0,1.0,6032.0,6032.0,68.0,9177.0,292.0,292.0,0.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9868,7312.0,1.0,7312.0,7312.0,61.0,10368.0,246.0,246.0,0.0,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9831,6476.0,1.0,6512.5,6476.0,58.0,7611.0,106.0,106.0,36.5,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9981,6932.0,1.0,6932.0,6932.0,39.0,8479.0,293.0,293.0,0.0,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9951,8026.0,1.0,8042.5,8026.0,59.0,9275.0,361.0,361.0,16.5,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9841,7047.0,1.0,7047.0,7047.0,64.0,9096.0,242.0,242.0,0.0,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9890,7047.0,1.0,7047.0,7047.0,69.0,9743.0,310.0,310.0,0.0,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9981,6593.0,1.0,6593.0,6593.0,55.0,8317.0,211.0,211.0,0.0,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9931,6563.0,1.0,6563.0,6563.0,63.0,8831.0,326.0,326.0,0.0,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9981,6814.0,1.0,6822.0,6814.0,59.0,8290.0,399.0,399.0,8.0,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9941,6984.0,1.0,6984.0,6984.0,65.0,9989.0,185.0,185.0,0.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9936,6776.0,1.0,6776.0,6776.0,63.0,9139.0,309.0,309.0,0.0,1.0,1.0
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9991,5979.0,1.0,5979.0,5979.0,68.0,8765.0,37.0,37.0,0.0,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9998,6820.0,1.0,6820.0,6820.0,70.0,9937.0,115.0,115.0,0.0,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9969,7532.0,1.0,7532.0,7532.0,67.0,10047.0,384.0,384.0,0.0,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9921,6497.0,1.0,6497.0,6497.0,66.0,9480.0,282.0,282.0,0.0,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9946,6221.0,1.0,6200.0,6221.0,72.0,9715.0,356.0,356.0,21.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9987,6212.0,1.0,6212.0,6212.0,69.0,9465.0,230.0,230.0,0.0,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9988,7312.0,1.0,7312.0,7312.0,60.0,9620.0,306.0,306.0,0.0,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9901,7050.0,1.0,7050.0,7050.0,60.0,8832.0,271.0,271.0,0.0,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9904,7230.0,1.0,7230.0,7230.0,55.0,7940.0,319.0,319.0,0.0,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9921,6955.0,1.0,6955.0,6955.0,61.0,8921.0,406.0,406.0,0.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9907,6759.0,1.0,6759.0,6759.0,65.0,9575.0,135.0,135.0,0.0,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9842,7399.0,1.0,7399.0,7399.0,64.0,9268.0,512.0,512.0,0.0,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9861,6987.0,1.0,6982.5,6987.0,57.0,9093.0,245.0,245.0,4.5,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9991,7044.0,1.0,7044.0,7044.0,62.0,8957.0,100.0,100.0,0.0,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9911,6431.0,1.0,6465.5,6431.0,40.0,7636.0,301.0,301.0,34.5,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9841,7413.0,1.0,7391.0,7413.0,64.0,9648.0,426.0,426.0,22.0,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9821,6938.0,1.0,7008.0,6938.0,54.0,7957.0,482.0,482.0,70.0,1.0,1.0
33,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9991,6828.0,1.0,6828.0,6828.0,63.0,8887.0,246.0,246.0,0.0,1.0,1.0
34,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9955,6673.0,1.0,6724.0,6673.0,35.0,8412.0,231.0,231.0,51.0,1.0,1.0
35,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9951,5735.0,1.0,5735.0,5735.0,74.0,9184.0,382.0,382.0,0.0,1.0,1.0
36,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9851,7554.0,1.0,7632.5,7554.0,64.0,10098.0,142.0,142.0,78.5,1.0,1.0
37,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9951,6752.0,1.0,6752.0,6752.0,61.0,9394.0,315.0,315.0,0.0,1.0,1.0
38,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9991,6746.0,1.0,6746.0,6746.0,58.0,9495.0,471.0,471.0,0.0,1.0,1.0
39,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9991,7117.0,1.0,7117.0,7117.0,63.0,9483.0,398.0,398.0,0.0,1.0,1.0
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9881,6430.0,1.0,6430.0,6430.0,57.0,7624.0,189.0,189.0,0.0,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9991,7127.0,1.0,7115.5,7127.0,58.0,8772.0,264.0,264.0,11.5,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9970,6265.0,1.0,6265.0,6265.0,55.0,7226.0,307.0,307.0,0.0,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9951,6455.0,1.0,6455.0,6455.0,53.0,7603.0,267.0,267.0,0.0,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9951,5942.0,1.0,5942.0,5942.0,54.0,7716.0,321.0,321.0,0.0,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9910,6244.0,1.0,6256.0,6244.0,60.0,7691.0,142.0,142.0,12.0,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9883,6938.0,1.0,6938.0,6938.0,64.0,9289.0,467.0,467.0,0.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9900,6062.0,1.0,6076.5,6062.0,61.0,8438.0,385.0,385.0,14.5,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9987,7306.0,1.0,7306.0,7306.0,56.0,8183.0,412.0,412.0,0.0,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9931,7905.0,1.0,7971.0,7905.0,61.0,9601.0,165.0,165.0,66.0,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9914,7640.0,1.0,7640.0,7640.0,58.0,9667.0,328.0,328.0,0.0,1.0,1.0
51,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9841,7395.0,1.0,7395.0,7395.0,60.0,8757.0,91.0,91.0,0.0,1.0,1.0
52,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9989,6497.0,1.0,6497.0,6497.0,64.0,8748.0,353.0,353.0,0.0,1.0,1.0
53,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9948,7085.0,1.0,7085.0,7085.0,61.0,9306.0,121.0,121.0,0.0,1.0,1.0
54,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9866,6685.0,1.0,6685.0,6685.0,69.0,10264.0,183.0,183.0,0.0,1.0,1.0
55,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9883,7366.0,1.0,7366.0,7366.0,59.0,9131.0,612.0,612.0,0.0,1.0,1.0
56,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9861,6937.0,1.0,6937.0,6937.0,57.0,8703.0,369.0,369.0,0.0,1.0,1.0
57,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9926,6336.0,1.0,6336.0,6336.0,63.0,9484.0,375.0,375.0,0.0,1.0,1.0
58,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9940,6415.0,1.0,6415.0,6415.0,66.0,9060.0,113.0,113.0,0.0,1.0,1.0
59,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9930,7335.0,1.0,7335.0,7335.0,61.0,8962.0,286.0,286.0,0.0,1.0,1.0
60,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9841,6605.0,1.0,6605.0,6605.0,56.0,7925.0,225.0,225.0,0.0,1.0,1.0
61,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9898,6987.0,1.0,6987.0,6987.0,65.0,9760.0,197.0,197.0,0.0,1.0,1.0
62,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9851,6771.0,1.0,6771.0,6771.0,62.0,9204.0,208.0,208.0,0.0,1.0,1.0
63,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9968,7689.0,1.0,7697.5,7689.0,65.0,9863.0,348.0,348.0,8.5,1.0,1.0
64,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9943,7153.0,1.0,7153.0,7153.0,68.0,10157.0,212.0,212.0,0.0,1.0,1.0
65,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9959,7254.0,1.0,7238.5,7254.0,56.0,8144.0,343.0,343.0,15.5,1.0,1.0
66,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9921,7569.0,1.0,7569.0,7569.0,55.0,8607.0,259.0,259.0,0.0,1.0,1.0
67,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9962,7121.0,0.0,7058.0,7018.0,60.0,8829.0,322.0,335.0,63.0,1.0,1.0
68,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9868,6460.0,1.0,6460.0,6460.0,67.0,10077.0,238.0,238.0,0.0,1.0,1.0
69,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9959,6369.0,1.0,6369.0,6369.0,66.0,8754.0,266.0,266.0,0.0,1.0,1.0
70,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9985,6919.0,1.0,6919.0,6919.0,57.0,8200.0,242.0,242.0,0.0,1.0,1.0
71,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9841,6483.0,1.0,6486.5,6483.0,47.0,6615.0,383.0,383.0,3.5,1.0,1.0
72,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9941,6682.0,1.0,6682.0,6682.0,56.0,8632.0,341.0,341.0,0.0,1.0,1.0
73,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9851,6205.0,1.0,6205.0,6205.0,60.0,8624.0,268.0,268.0,0.0,1.0,1.0
74,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9921,5908.0,1.0,5946.5,5908.0,60.0,7937.0,188.0,188.0,38.5,1.0,1.0
75,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9841,6415.0,1.0,6470.5,6415.0,64.0,8789.0,335.0,335.0,55.5,1.0,1.0
76,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9955,6271.0,1.0,6271.0,6271.0,62.0,8712.0,36.0,36.0,0.0,1.0,1.0
77,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9918,7436.0,1.0,7485.5,7436.0,60.0,10647.0,375.0,370.0,49.5,1.0,1.0
78,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9943,6668.0,1.0,6668.0,6668.0,57.0,8312.0,310.0,310.0,0.0,1.0,1.0
79,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9962,7954.0,1.0,7978.5,7954.0,55.0,8471.0,279.0,279.0,24.5,1.0,1.0
80,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9971,6657.0,1.0,6657.0,6657.0,60.0,8538.0,404.0,404.0,0.0,1.0,1.0
81,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9984,8477.0,1.0,8477.0,8477.0,59.0,9992.0,226.0,226.0,0.0,1.0,1.0
82,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9931,6847.0,1.0,6880.0,6771.0,65.0,9175.0,409.0,409.0,33.0,1.0,1.0
83,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9921,8037.0,1.0,8019.5,8037.0,50.0,8738.0,407.0,407.0,17.5,1.0,1.0
84,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9961,6445.0,1.0,6445.0,6445.0,59.0,7818.0,385.0,385.0,0.0,1.0,1.0
85,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9851,6384.0,1.0,6384.0,6384.0,55.0,8429.0,249.0,249.0,0.0,1.0,1.0
86,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9951,5920.0,1.0,5920.0,5920.0,62.0,8161.0,114.0,114.0,0.0,1.0,1.0
87,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9983,5921.0,1.0,5921.0,5921.0,59.0,7614.0,258.0,258.0,0.0,1.0,1.0
88,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9871,7045.0,1.0,7045.0,7045.0,45.0,8612.0,316.0,316.0,0.0,1.0,1.0
89,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9864,6339.0,1.0,6383.0,6339.0,64.0,7600.0,308.0,308.0,44.0,1.0,1.0
90,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9894,6355.0,1.0,6355.0,6355.0,54.0,7302.0,189.0,189.0,0.0,1.0,1.0
91,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9941,6850.0,1.0,6850.0,6850.0,66.0,9913.0,345.0,345.0,0.0,1.0,1.0
92,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9901,6688.0,1.0,6628.5,6688.0,62.0,9036.0,226.0,226.0,59.5,1.0,1.0
93,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9968,7379.0,1.0,7379.0,7379.0,41.0,10065.0,104.0,104.0,0.0,1.0,1.0
